ID,NDVI,TEMPERATURA
"2432",0.1935687065,11.00000
"2433",0.2026648372,11.00000
"2434",0.2071803510,12.00000
"2435",0.1095972732,9.00000
"2436",0.1215654165,5.00000
"2437",0.1061466038,8.00000
"2438",0.1510298997,12.00000
"2439",0.1889642030,14.00000
"2440",0.2595528960,13.00000
"2441",0.3430631161,10.00000
"2443",0.2806366086,11.00000
"2444",0.3386854231,11.00000
"2445",0.1742286235,13.00000
"2446",0.1254215539,13.00000
"2447",0.1224608794,3.00000
"2448",0.0902406722,8.00000
"2449",0.0843208730,8.00000
"2450",0.1554279923,13.00000
"2451",0.1068119183,12.00000
"2452",0.1504402012,12.00000
"2453",0.1679810733,17.00000
"2454",0.3430818617,10.00000
"2455",0.2101713419,12.00000
"2456",0.3152752817,9.00000
"2458",0.1974755824,11.00000
"2459",0.2701537013,11.00000
"2460",0.1604091227,11.00000
"2461",0.1923571080,11.00000
"2462",0.1692386866,11.00000
"2463",0.1368509084,12.00000
"2464",0.1300685108,11.00000
"2465",0.0972729549,4.00000
"2466",0.1770273149,8.00000
"2467",0.2005455345,12.00000
"2468",0.1622438282,12.00000
"2469",0.1366402805,12.00000
"2470",0.3096117675,11.00000
"2471",0.2557227314,11.00000
"2472",0.1321252435,12.00000
"2473",0.2381839454,12.00000
"2475",0.2816497982,11.00000
"2476",0.2073879987,11.00000
"2477",0.1846290827,11.00000
"2478",0.1938436180,11.00000
"2479",0.1272335499,12.00000
"2480",0.1669958085,10.00000
"2481",0.1904382408,12.00000
"2482",0.1574610472,12.00000
"2483",0.1596485078,12.00000
"2484",0.1702914387,13.00000
"2485",0.1743876338,11.00000
"2486",0.2252257913,11.00000
"2487",0.1837099493,11.00000
"2488",0.1735413671,13.00000
"2489",0.1777530015,12.00000
"2490",0.1537381113,11.00000
"2491",0.0586411208,10.00000
"2492",0.1429157257,13.00000
"2493",0.1886095852,12.00000
"2494",0.2156071961,13.00000
"2495",0.1604153514,16.00000
"2496",0.1788105369,14.00000
"2497",0.2707942724,12.00000
"2501",0.2216939479,11.00000
"2502",0.2681017518,12.00000
"2503",0.2365201563,11.00000
"2504",0.1658452451,12.00000
"2505",0.0570180491,11.00000
"2506",0.0503292307,10.00000
"2507",0.2674548626,13.00000
"2508",0.2407025099,11.00000
"2509",0.2374833226,12.00000
"2510",0.1828720421,12.00000
"2511",0.3114937842,11.00000
"2512",0.2152052820,11.00000
"2513",0.1757374704,11.00000
"2514",0.1803866923,12.00000
"2515",0.1598778963,13.00000
"2516",0.1452650279,13.00000
"2517",0.2204123139,12.00000
"2518",0.1288871318,5.00000
"2519",0.1664810926,13.00000
"2520",0.1393060535,12.00000
"2521",0.2033725977,15.00000
"2522",0.2869743407,11.00000
"2523",0.3691079616,11.00000
"2526",0.2355744839,12.00000
"2527",0.2190718502,11.00000
"2528",0.3019834459,11.00000
"2529",0.2653783262,11.00000
"2530",0.1227109060,12.00000
"2531",0.2381618917,12.00000
"2532",0.2837460935,5.00000
"2533",0.1768214554,11.00000
"2534",0.1603990793,12.00000
"2535",0.2285438776,13.00000
"2536",0.1925462186,14.00000
"2537",0.2115342170,12.00000
"2538",0.2303183824,12.00000
"2541",0.1833492219,12.00000
"2542",0.1792764664,11.00000
"2543",0.1841769665,12.00000
"2544",0.1192834750,13.00000
"2545",0.1337622106,13.00000
"2546",0.1368680596,13.00000
"2547",0.1301861554,13.00000
"2548",0.1402142793,12.00000
"2549",0.1855050623,6.00000
"2550",0.1387077868,12.00000
"2551",0.1049402878,12.00000
"2552",0.1480671465,11.00000
"2553",0.2584925294,12.00000
"2554",0.1546649635,11.00000
"2555",0.1947228163,13.00000
"2556",0.2241457403,11.00000
"2557",0.3541888893,11.00000
"2558",0.4550561905,10.00000
"2560",0.2446316779,11.00000
"2561",0.1315626055,12.00000
"2562",0.1685693115,12.00000
"2563",0.1633625925,12.00000
"2564",0.0629482940,11.00000
"2565",0.1456044018,12.00000
"2566",0.1541274786,13.00000
"2567",0.1602078676,12.00000
"2568",0.1478095353,11.00000
"2569",0.2021339238,12.00000
"2570",0.4136139751,10.00000
"2572",0.1827673614,11.00000
"2573",0.1278989166,12.00000
"2574",0.3040584624,11.00000
"2575",0.2229455710,13.00000
"2580",0.1438372284,11.00000
"2581",0.2513025999,11.00000
"2582",0.1423484236,12.00000
"2583",0.1625609398,12.00000
"2584",0.1432466209,12.00000
"2585",0.1298158169,12.00000
"2586",0.1126700491,11.00000
"2587",0.1518577188,11.00000
"2588",0.2308471948,10.00000
"2589",0.1715288907,12.00000
"2590",0.1873170137,13.00000
"2591",0.1001768783,12.00000
"2592",0.1519779563,9.00000
"2593",0.1811832190,12.00000
"2594",0.2644759715,10.00000
"2597",0.2048519403,13.00000
"2598",0.0837606862,11.00000
"2599",0.3789775074,11.00000
"2600",0.1872982979,11.00000
"2601",0.1829134673,9.00000
"2602",0.0771849006,12.00000
"2603",0.0787467286,12.00000
"2604",0.2186721116,11.00000
"2605",0.3273092508,12.00000
"2606",0.1186680570,12.00000
"2607",0.4346577823,10.00000
"2608",0.4352839887,9.00000
"2609",0.2843373418,10.00000
"2611",0.4696938694,11.00000
"2612",0.1597152203,12.00000
"2613",0.1667978764,10.00000
"2614",0.1566258371,11.00000
"2615",0.2351803929,12.00000
"2616",0.1581950039,12.00000
"2617",0.3521627188,12.00000
"2618",0.1639620215,10.00000
"2619",0.2477196157,12.00000
"2620",0.3590820730,10.00000
"2622",0.1627301872,12.00000
"2623",0.2571269572,10.00000
"2624",0.2097847462,11.00000
"2625",0.1717908382,11.00000
"2626",0.2075444162,11.00000
"2627",0.2389134616,12.00000
"2628",0.1376886219,13.00000
"2629",0.1368997097,11.00000
"2630",0.1288587451,11.00000
"2631",0.1396637410,11.00000
"2632",0.1284173131,12.00000
"2633",0.1896462292,13.00000
"2635",0.2540402412,11.00000
"2636",0.2388148010,12.00000
"2637",0.1652859300,12.00000
"2638",0.1604062617,12.00000
"2639",0.1651602835,11.00000
"2640",0.1450223625,10.00000
"2641",0.1359082758,10.00000
"2642",0.1300041228,11.00000
"2643",0.2098513395,11.00000
"2644",0.0742875412,13.00000
"2645",0.1661637127,12.00000
"2646",0.1843385398,12.00000
"2647",0.3832808733,11.00000
"2648",0.1245224774,12.00000
"2651",0.1100766286,12.00000
"2652",0.1054132879,12.00000
"2653",0.1105064005,10.00000
"2654",0.2035511285,11.00000
"2655",0.1744383425,12.00000
"2656",0.1566687822,12.00000
"2657",0.1322138905,11.00000
"2658",0.1552031040,12.00000
"2659",0.1489685327,12.00000
"2660",0.1479940414,13.00000
"2661",0.3215168416,11.00000
"2662",0.3461783230,11.00000
"2663",0.1206935570,12.00000
"2664",0.2999047637,11.00000
"2666",0.2838917673,11.00000
"2667",0.1436043531,12.00000
"2668",0.2179351449,12.00000
"2669",0.1347640008,9.00000
"2670",0.2780499756,12.00000
"2671",0.2315288931,13.00000
"2672",0.1533122212,12.00000
"2673",0.3385462463,12.00000
"2676",0.2440684736,12.00000
"2677",0.1471499056,12.00000
"2678",0.1754463464,11.00000
"2679",0.1403835416,12.00000
"2680",0.1744478047,12.00000
"2681",0.1942731440,13.00000
"2682",0.1685153842,12.00000
"2683",0.1671468765,10.00000
"2684",0.1953881979,13.00000
"2685",0.2009882778,12.00000
"2686",0.4038573802,10.00000
"2689",0.2460619211,11.00000
"2690",0.1796546876,12.00000
"2691",0.1568135768,11.00000
"2692",0.1061646640,11.00000
"2693",0.1420633197,12.00000
"2694",0.4082499445,11.00000
"2695",0.2481681109,12.00000
"2696",0.2439032048,13.00000
"2697",0.1540249437,13.00000
"2698",0.1655666679,12.00000
"2699",0.1306528747,11.00000
"2700",0.1372436881,9.00000
"2701",0.2311780304,13.00000
"2703",0.2544551790,11.00000
"2704",0.1627524495,12.00000
"2705",0.0569088273,11.00000
"2706",0.1382664889,10.00000
"2707",0.1383074671,11.00000
"2708",0.1635195315,11.00000
"2709",0.1754035354,11.00000
"2710",0.1366536617,12.00000
"2711",0.1986892372,13.00000
"2712",0.1246734187,12.00000
"2713",0.1528664678,9.00000
"2714",0.4235493839,10.00000
"2715",0.4281244874,10.00000
"2718",0.0861307532,7.00000
"2719",0.1793130934,12.00000
"2720",0.1561654359,12.00000
"2721",0.1547561139,12.00000
"2722",0.2650007904,12.00000
"2723",0.1798621267,12.00000
"2724",0.0759738460,12.00000
"2725",0.1534477323,10.00000
"2726",0.1022908091,13.00000
"2727",0.1718755215,14.00000
"2728",0.3598185182,11.00000
"2729",0.1120796204,10.00000
"2730",0.2896409035,10.00000
"2733",0.2350035310,12.00000
"2734",0.1340773553,12.00000
"2735",0.1382965446,9.00000
"2736",0.1360887438,12.00000
"2737",0.1950350702,12.00000
"2738",0.1947637498,13.00000
"2739",0.2207207233,13.00000
"2740",0.1308431178,11.00000
"2741",0.4024049938,11.00000
"2742",0.3794489801,10.00000
"2743",0.2946153581,11.00000
"2748",0.0338727459,10.00000
"2749",0.1446908116,7.00000
"2750",0.1977152079,12.00000
"2751",0.1006492227,10.00000
"2752",0.1599581093,12.00000
"2753",0.1851000041,13.00000
"2754",0.1543331444,12.00000
"2755",0.3698759973,10.00000
"2757",0.0916555747,8.00000
"2758",0.2208647579,12.00000
"2759",0.1915269196,12.00000
"2760",0.1951808780,12.00000
"2761",0.1310257167,11.00000
"2762",0.1658814400,12.00000
"2763",0.1892957389,13.00000
"2764",0.1397849470,11.00000
"2765",0.1952599883,13.00000
"2766",0.2441122830,12.00000
"2767",0.1914291382,13.00000
"2768",0.4257979989,10.00000
"2769",0.1426968276,10.00000
"2770",0.3477044106,10.00000
"2771",0.3358594775,10.00000
"2776",0.1530169249,8.00000
"2777",0.2273093462,12.00000
"2778",0.1538219601,12.00000
"2779",0.1482157558,12.00000
"2780",0.1666007936,11.00000
"2781",0.1862356365,12.00000
"2782",0.1867225468,10.00000
"2783",0.4580909610,10.00000
"2787",0.0557155162,9.00000
"2788",0.1828104556,11.00000
"2789",0.1799911857,11.00000
"2790",0.2393474728,13.00000
"2791",0.1049610078,12.00000
"2792",0.3799899519,9.00000
"2795",0.0581359565,10.00000
"2796",0.0329206362,11.00000
"2797",0.0680458322,10.00000
"2798",0.1443904042,9.00000
"2799",0.2128446847,12.00000
"2800",0.2189669460,12.00000
"2801",0.1825661063,11.00000
"2802",0.1303923428,11.00000
"2803",0.1733192354,13.00000
"2804",0.1922372729,13.00000
"2805",0.4577009380,10.00000
"2806",0.3313621879,10.00000
"2809",0.0292023532,11.00000
"2810",0.1719514132,12.00000
"2811",0.1195609570,13.00000
"2812",0.1886306405,12.00000
"2813",0.1967024952,11.00000
"2814",0.1898717433,12.00000
"2815",0.1065147445,12.00000
"2816",0.1441029459,12.00000
"2817",0.2976353764,13.00000
"2818",0.3915686309,11.00000
"2819",0.3555110097,9.00000
"2820",0.3851448595,10.00000
"2825",0.0538467988,11.00000
"2826",0.2005672455,12.00000
"2827",0.2468514592,12.00000
"2828",0.0817613676,12.00000
"2829",0.1372092217,12.00000
"2830",0.1359061450,12.00000
"2831",0.2157661021,13.00000
"2832",0.1278975606,6.00000
"2833",0.2588042021,12.00000
"2837",0.0310923383,14.00000
"2838",0.2343843132,12.00000
"2839",0.1534286290,12.00000
"2840",0.1533389092,10.00000
"2841",0.1090790033,9.00000
"2842",0.3813350797,10.00000
"2846",0.0697315484,11.00000
"2847",0.1293090433,12.00000
"2848",0.1443498731,12.00000
"2849",0.1306700558,12.00000
"2850",0.1606379300,12.00000
"2851",0.1114058346,13.00000
"2852",0.1198290959,9.00000
"2853",0.3923573196,10.00000
"2858",0.1810304225,11.00000
"2859",0.0488526449,11.00000
"2860",0.0771487057,11.00000
"2861",0.2377684116,12.00000
"2862",0.2519747615,11.00000
"2863",0.1543805748,12.00000
"2864",0.1539212763,11.00000
"2865",0.1150833145,13.00000
"2866",0.0922142491,12.00000
"2867",0.2685225308,12.00000
"2868",0.2386089563,12.00000
"2869",0.3360166252,11.00000
"2870",0.4515376091,9.00000
"2873",0.0624004863,11.00000
"2874",0.2865144610,12.00000
"2875",0.1653563827,12.00000
"2876",0.1545843482,13.00000
"2877",0.1676526368,10.00000
"2878",0.2814620733,12.00000
"2879",0.1588919461,12.00000
"2880",0.1753416061,13.00000
"2881",0.1571499705,13.00000
"2882",0.2044863105,12.00000
"2883",0.1387533099,4.00000
"2884",0.3764623106,11.00000
"2885",0.2382259071,12.00000
"2889",0.1569859684,12.00000
"2890",0.0978360400,13.00000
"2891",0.1132940799,9.00000
"2892",0.1449990422,11.00000
"2893",0.1364129186,12.00000
"2894",0.1250611693,12.00000
"2895",0.1466954947,12.00000
"2896",0.1681550294,12.00000
"2897",0.1919642836,13.00000
"2898",0.2391595841,13.00000
"2899",0.1395467669,4.00000
"2900",0.2601171136,13.00000
"2902",0.2691248655,12.00000
"2903",0.2970966399,12.00000
"2904",0.1670346707,13.00000
"2905",0.1310106069,9.00000
"2906",0.1501959860,10.00000
"2907",0.1453841925,11.00000
"2908",0.1358942389,11.00000
"2909",0.1404298097,12.00000
"2910",0.1246849596,12.00000
"2911",0.1454374343,12.00000
"2912",0.1308236420,5.00000
"2913",0.2982177436,11.00000
"2914",0.3139812648,12.00000
"2920",0.0907914490,13.00000
"2921",0.1102822721,12.00000
"2922",0.1531812698,12.00000
"2923",0.1155881584,11.00000
"2924",0.1236839071,9.00000
"2925",0.1720472872,11.00000
"2926",0.2059953213,11.00000
"2927",0.1655887365,12.00000
"2928",0.1540999711,12.00000
"2932",0.1148044244,12.00000
"2933",0.1750599593,11.00000
"2934",0.3350695372,12.00000
"2935",0.3206139207,12.00000
"2936",0.2436629981,12.00000
"2937",0.2488187998,12.00000
"2938",0.2092571259,12.00000
"2939",0.1469054222,12.00000
"2940",0.1335116178,11.00000
"2941",0.1761632264,10.00000
"2942",0.1687891483,11.00000
"2943",0.1760179102,12.00000
"2944",0.1835590899,12.00000
"2945",0.1535623968,12.00000
"2946",0.0238549616,10.00000
"2947",0.2222715318,10.00000
"2950",0.1387946606,13.00000
"2951",0.1536305845,11.00000
"2952",0.1601779014,12.00000
"2953",0.1783783734,13.00000
"2954",0.2121888250,13.00000
"2955",0.2776012719,11.00000
"2956",0.2361492664,13.00000
"2958",0.2078137249,12.00000
"2959",0.1429083943,13.00000
"2960",0.1582759470,12.00000
"2961",0.2082312554,12.00000
"2962",0.2132244557,13.00000
"2963",0.1880955845,12.00000
"2964",0.3478578627,11.00000
"2965",0.2640878558,12.00000
"2966",0.2873449326,13.00000
"2971",0.2812623084,12.00000
"2972",0.1980266422,11.00000
"2973",0.2080460191,12.00000
"2974",0.1529908478,13.00000
"2975",0.0982768238,10.00000
"2976",0.2388360500,8.00000
"2977",0.3545598090,11.00000
"2978",0.3079348803,11.00000
"2979",0.3504669666,11.00000
"2986",0.3492120504,12.00000
"2987",0.1521085203,12.00000
"2988",0.1283655912,11.00000
"2989",0.1852488220,11.00000
"2990",0.1918602884,12.00000
"2991",0.1490792483,12.00000
"2992",0.3658434451,11.00000
"2993",0.2979588807,11.00000
"3001",0.1914775073,12.00000
"3002",0.1897655874,12.00000
"3003",0.1590999365,11.00000
"3004",0.2099878341,12.00000
"3005",0.1961516589,12.00000
"3006",0.3605374396,10.00000
"3013",0.1427718103,12.00000
"3014",0.2048600614,12.00000
"3015",0.1431859434,8.00000
"3016",0.1982339919,10.00000
"3017",0.2614572346,11.00000
"3020",0.1807243228,11.00000
"3021",0.1279562116,12.00000
"3022",0.2885778844,12.00000
"3023",0.2306992263,12.00000
"3024",0.2479540408,12.00000
"3025",0.1747852713,12.00000
"3026",0.3250068426,11.00000
"3030",0.1180041432,12.00000
"3031",0.3269660473,11.00000
"3032",0.1879346073,12.00000
"3033",0.1579224765,12.00000
"3034",0.1286454052,12.00000
"3035",0.1305840910,12.00000
"3036",0.0875370950,10.00000
"3037",0.1484653652,9.00000
"3038",0.1593137980,11.00000
"3039",0.2790386379,12.00000
"3040",0.1461635977,13.00000
"3041",0.2816540599,12.00000
"3042",0.2584813237,12.00000
"3043",0.1906477809,12.00000
"3044",0.1119073629,11.00000
"3045",0.2679120302,10.00000
"3049",0.1525191367,12.00000
"3050",0.2151237130,13.00000
"3051",0.1710474342,12.00000
"3052",0.1345249265,8.00000
"3053",0.1446765065,9.00000
"3054",0.1757318526,12.00000
"3055",0.2207301706,12.00000
"3056",0.3460452855,10.00000
"3062",0.1157866418,12.00000
"3063",0.1646373421,12.00000
"3064",0.1523150206,10.00000
"3065",0.1445408464,10.00000
"3066",0.2769770324,12.00000
"3067",0.2784258723,10.00000
"3072",0.1706075221,12.00000
"3073",0.1492747068,12.00000
"3074",0.1781342477,11.00000
"3075",0.1190893725,12.00000
"3076",0.2266582698,13.00000
"3077",0.1573589146,12.00000
"3083",0.0789374411,11.00000
"3084",0.1726219207,12.00000
"3085",0.2386883199,12.00000
"3086",0.2245973349,12.00000
"3087",0.1570750773,11.00000
"3088",0.2200594395,12.00000
"3089",0.1530624628,12.00000
"3090",0.1674194187,13.00000
"3091",0.1473733932,12.00000
"3092",0.1934618950,9.00000
"3093",0.4690097868,9.00000
"3098",0.1418429762,12.00000
"3099",0.1048139557,12.00000
"3100",0.2103876323,11.00000
"3101",0.3663836718,11.00000
"3102",0.1391748786,6.00000
"3103",0.1274185479,8.00000
"3104",0.1836734712,11.00000
"3105",0.1800431013,12.00000
"3106",0.1992990673,12.00000
"3107",0.1389660686,12.00000
"3108",0.1267359853,13.00000
"3109",0.1521295756,12.00000
"3110",0.2023280263,12.00000
"3111",0.2002480328,11.00000
"3112",0.1598310769,11.00000
"3113",0.2113276124,8.00000
"3114",0.2361069471,8.00000
"3117",0.0725383908,12.00000
"3118",0.3530366123,11.00000
"3119",0.1693584472,11.00000
"3120",0.1738345921,13.00000
"3121",0.1502364427,11.00000
"3122",0.1252751499,10.00000
"3123",0.4028927982,8.00000
"3129",0.2001123279,12.00000
"3130",0.2658400536,12.00000
"3131",0.4463740587,9.00000
"3132",0.2224299014,11.00000
"3133",0.1508593261,8.00000
"3134",0.1792212278,10.00000
"3135",0.3434615135,10.00000
"3136",0.1436946541,12.00000
"3137",0.1324556917,12.00000
"3138",0.1213613153,12.00000
"3139",0.2330639064,8.00000
"3140",0.3245221078,9.00000
"3141",0.3755023181,8.00000
"3144",0.2145371735,13.00000
"3145",0.4263849258,9.00000
"3146",0.1856580079,7.00000
"3147",0.1754303724,12.00000
"3148",0.1320754737,12.00000
"3149",0.2507888675,12.00000
"3150",0.1466197372,9.00000
"3155",0.1698065102,12.00000
"3156",0.2639324963,12.00000
"3157",0.1369249225,9.00000
"3158",0.3270406425,11.00000
"3159",0.1670818180,12.00000
"3160",0.2684769034,12.00000
"3161",0.2907069623,11.00000
"3162",0.3677001000,10.00000
"3163",0.2733876109,13.00000
"3164",0.1710877269,13.00000
"3165",0.0987509787,12.00000
"3166",0.1832429916,10.00000
"3167",0.3397296071,8.00000
"3171",0.4681793153,10.00000
"3172",0.4794232249,10.00000
"3173",0.1427372843,8.00000
"3174",0.1972206682,11.00000
"3175",0.4157629311,7.00000
"3176",0.4223482609,7.00000
"3182",0.1775393784,12.00000
"3183",0.0566015877,12.00000
"3192",0.3655228615,11.00000
"3193",0.1230475530,7.00000
"3194",0.3242453635,11.00000
"3195",0.3781470060,10.00000
"3196",0.4356788993,10.00000
"3197",0.1942217201,13.00000
"3198",0.1567629129,13.00000
"3199",0.1852613091,12.00000
"3200",0.0908709988,12.00000
"3206",0.1031765565,13.00000
"3207",0.1789161116,10.00000
"3208",0.2078742683,11.00000
"3209",0.1596113592,12.00000
"3210",0.1757587194,12.00000
"3211",0.1871222109,13.00000
"3212",0.1598640531,13.00000
"3213",0.1513057053,12.00000
"3214",0.3461233676,10.00000
"3219",0.2611547113,12.00000
"3220",0.1090406925,6.00000
"3221",0.1172016263,7.00000
"3222",0.3198441863,10.00000
"3223",0.1451554596,12.00000
"3224",0.1412569583,12.00000
"3225",0.1357169598,12.00000
"3226",0.2676843703,11.00000
"3227",0.1970090717,11.00000
"3228",0.2343873382,11.00000
"3229",0.3472896814,10.00000
"3236",0.2072435915,12.00000
"3237",0.3171800673,12.00000
"3238",0.1140096039,6.00000
"3239",0.2515850365,10.00000
"3240",0.3671816885,10.00000
"3241",0.1552445889,13.00000
"3242",0.1671929658,10.00000
"3243",0.1834912598,10.00000
"3249",0.4728849530,9.00000
"3250",0.4790916145,9.00000
"3251",0.4550895989,9.00000
"3252",0.4575565159,8.00000
"3253",0.2231409848,11.00000
"3254",0.2411197573,11.00000
"3255",0.1271797270,11.00000
"3256",0.3925439417,10.00000
"3257",0.2937458754,11.00000
"3258",0.1092061326,13.00000
"3259",0.1777883172,13.00000
"3271",0.2988198101,11.00000
"3272",0.1663419902,12.00000
"3273",0.1488239914,13.00000
"3274",0.1645153910,11.00000
"3275",0.1556645334,9.00000
"3276",0.2538471222,11.00000
"3280",0.4664796889,8.00000
"3281",0.1256089509,11.00000
"3282",0.1487162113,8.00000
"3283",0.2671119869,11.00000
"3289",0.2552579045,10.00000
"3290",0.1919131726,10.00000
"3291",0.1368186325,6.00000
"3292",0.1263427287,3.00000
"3293",0.4238778651,9.00000
"3294",0.4367707670,9.00000
"3295",0.1810858399,12.00000
"3296",0.1578654945,8.00000
"3297",0.2755061388,11.00000
"3298",0.3013635576,10.00000
"3305",0.4497904480,8.00000
"3306",0.1978825778,11.00000
"3307",0.1228680536,10.00000
"3308",0.1269686818,7.00000
"3309",0.4137305915,9.00000
"3310",0.5705003738,11.00000
"3318",0.1503321528,10.00000
"3319",0.0939307809,9.00000
"3320",0.1525727063,2.00000
"3321",0.1768958569,5.00000
"3322",0.2341432422,12.00000
"3323",0.1283326745,12.00000
"3324",0.1572115719,8.00000
"3325",0.1547943503,8.00000
"3326",0.2132408321,7.00000
"3327",0.3885521591,10.00000
"3336",0.1495590508,9.00000
"3337",0.2000322491,9.00000
"3338",0.1450279057,12.00000
"3339",0.1963051259,11.00000
"3340",0.1408442855,10.00000
"3349",0.1859554797,9.00000
"3350",0.3325916231,11.00000
"3351",0.2306938618,8.00000
"3352",0.2931134105,10.00000
"3362",0.4168735445,8.00000
"3363",0.1326052994,9.00000
"3364",0.1756674349,11.00000
"3365",0.3429305553,7.00000
"3366",0.2538008690,6.00000
"3367",0.1010752693,9.00000
"3371",0.3751569092,9.00000
"3372",0.1692002416,9.00000
"3373",0.1179265678,9.00000
"3374",0.1362659186,7.00000
"3375",0.1402697563,7.00000
"3376",0.4608146250,9.00000
"3377",0.3363553286,10.00000
"3384",0.1164698824,10.00000
"3385",0.2109822929,6.00000
"3386",0.1844018102,12.00000
"3387",0.1720275879,10.00000
"3388",0.1866046786,10.00000
"3389",0.2729174793,7.00000
"3390",0.3642909825,6.00000
"3391",0.4061765671,10.00000
"3398",0.3558817506,8.00000
"3399",0.2575740814,8.00000
"3400",0.4688488245,9.00000
"3401",0.4111647904,9.00000
"3402",0.2015458643,11.00000
"3403",0.2534258962,8.00000
"3404",0.2628953755,12.00000
"3415",0.1421855688,8.00000
"3416",0.2828086913,10.00000
"3417",0.3799822926,10.00000
"3418",0.2325066179,12.00000
"3419",0.3234987259,12.00000
"3420",0.1535340995,9.00000
"3421",0.2403613478,12.00000
"3429",0.5414604545,8.00000
"3430",0.4101600945,9.00000
"3431",0.3885350227,10.00000
"3432",0.2030771971,10.00000
"3433",0.2740863264,8.00000
"3437",0.2077201009,9.00000
"3438",0.2985403538,7.00000
"3445",0.1782926917,8.00000
"3446",0.4421039522,7.00000
"3447",0.3747625649,11.00000
"3448",0.2425525337,10.00000
"3449",0.3934706151,8.00000
"3450",0.4850089252,8.00000
"3451",0.3656042516,7.00000
"3452",0.2286151499,13.00000
"3463",0.3155849278,7.00000
"3464",0.4140253067,8.00000
"3465",0.2946390808,10.00000
"3466",0.3127555847,11.00000
"3467",0.3825521767,9.00000
"3468",0.2799473703,13.00000
"3469",0.2919967473,12.00000
"3473",0.2060373723,6.00000
"3474",0.1615815908,5.00000
"3475",0.2524815798,5.00000
"3476",0.2722954750,6.00000
"3477",0.3751176298,8.00000
"3478",0.5231154561,8.00000
"3479",0.5027531385,8.00000
"3490",0.2177007645,4.00000
"3491",0.1346358955,6.00000
"3492",-0.0366157964,6.00000
"3493",0.3392603397,10.00000
"3494",0.3464528024,8.00000
"3502",0.1455261707,3.00000
"3503",0.2363130152,7.00000
"3504",0.2997734249,8.00000
"3505",0.3263886571,11.00000
"3506",-0.0191546418,7.00000
"3507",0.1852832288,9.00000
"3516",0.1741288006,5.00000
"3517",0.1264920533,4.00000
"3518",0.1199451387,5.00000
"3519",0.4245841205,11.00000
"3520",-0.0341787599,6.00000
"3521",0.2143810391,7.00000
"3531",0.1184814572,4.00000
"3532",0.3243749142,11.00000
"3538",0.1869364530,8.00000
"3539",0.2354655564,8.00000
"3540",0.3083890378,9.00000
"3541",0.3096522093,8.00000
"3542",0.0320978910,6.00000
"3543",0.3911213875,8.00000
"3544",0.3417288065,12.00000
"3550",0.1210500896,4.00000
"3551",0.3670615852,11.00000
"3552",0.1839154959,8.00000
"3553",0.2621774971,8.00000
"3554",0.3521347642,11.00000
"3563",0.1953420937,7.00000
"3564",0.1863808334,3.00000
"3565",0.3132199645,11.00000
"3573",0.1169005558,5.00000
"3574",0.3320295811,11.00000
"3575",-0.0254328996,7.00000
"3576",0.2098803371,7.00000
"3577",0.3017316461,12.00000
"3587",0.1003600881,5.00000
"3588",0.3606527150,8.00000
"3589",0.3849923313,10.00000
"3590",0.3139186204,8.00000
"3591",0.2111702114,7.00000
"3592",0.2260532230,7.00000
"3593",0.3050905466,12.00000
"3598",0.0918462276,2.00000
"3599",-0.0397165008,6.00000
"3600",0.1907269061,8.00000
"3601",0.2160038650,6.00000
"3603",0.3127796650,12.00000
"3604",0.3198898435,10.00000
"3611",0.0995732024,1.00000
"3612",0.0842799991,1.00000
"3613",0.2860746682,7.00000
"3614",0.2312026769,6.00000
"3615",0.2710313499,8.00000
"3616",0.2368582934,12.00000
"3627",0.2562933862,8.00000
"3628",0.2553322017,8.00000
"3629",0.1736778915,6.00000
"3630",0.2926363349,11.00000
"3631",0.3140454888,11.00000
"3632",0.1794208735,6.00000
"3634",0.3073470294,10.00000
"3645",0.1759336144,8.00000
"3646",0.1561386287,3.00000
"3647",0.3751451671,11.00000
"3648",0.3275941014,9.00000
"3649",0.4641306698,8.00000
"3650",0.1974333972,8.00000
"3651",0.1777819842,7.00000
"3652",0.1925259978,7.00000
"3653",0.2340458482,6.00000
"3654",0.2814449668,8.00000
"3656",0.4145989716,9.00000
"3665",0.2742410004,8.00000
"3666",0.1398479492,6.00000
"3667",0.2064852715,8.00000
"3668",0.2343447805,7.00000
"3669",0.2174695879,5.00000
"3670",0.2130843401,6.00000
"3673",0.3187102079,10.00000
"3680",0.3912653923,7.00000
"3681",0.1646594405,4.00000
"3682",0.1337978840,5.00000
"3683",0.1445382535,7.00000
"3684",0.1998825371,7.00000
"3693",0.3220886290,9.00000
"3694",0.2548128366,10.00000
"3695",0.2388317585,8.00000
"3696",0.2820046544,6.00000
"3712",0.1642326415,7.00000
"3713",0.1335790455,1.00000
"3714",0.3022690713,9.00000
"3715",0.2098378092,7.00000
"3726",0.1230186000,2.00000
"3727",0.3490051925,7.00000
"3740",0.1631173938,4.00000
"3747",0.1546117365,9.00000
"3748",0.1403313428,4.00000
"3749",0.1912514120,8.00000
"3750",0.2738991082,6.00000
"3751",0.2043805569,7.00000
"3752",0.1926977634,6.00000
"3766",0.1940286756,5.00000
"3767",0.2640546262,5.00000
"3778",0.1278645247,3.00000
"3779",0.3509300947,8.00000
"3780",0.1738413274,7.00000
"3786",0.1552225053,10.00000
"3787",0.1900340170,9.00000
"3788",-0.0349427126,7.00000
"3789",0.1270871609,3.00000
