Coord.X	        Coord.Y
2038370.233	1682850.174
2038252.434	1682474.417
2038085.901	1682177.342
2037923.802	1681895.750
2037772.148	1681618.128
2037580.338	1681372.505
2037338.965	1681162.687
2037036.479	1681295.635
2036738.030	1681213.707
2036641.676	1680888.786
2036846.249	1680570.332
2037001.106	1680266.386
2036922.637	1679947.127
2036739.097	1679689.673
2036531.754	1679419.296
2036311.985	1679166.522
2036091.438	1678945.998
2035879.591	1678716.279
2035721.016	1678404.711
2035528.209	1678132.391
2035262.758	1677925.723
2034983.101	1678063.774
2034645.544	1678059.328
2034540.170	1677722.059
2034452.970	1677296.757
2034355.864	1676966.542
2034164.483	1676685.972
2034005.253	1676369.106
2033935.179	1676019.225
2033873.014	1675655.015
2033855.788	1675333.196
2033640.865	1675060.972
2033366.703	1674919.728
2033049.810	1674770.621
2032715.089	1674693.420
2032341.894	1674773.914
2032212.344	1675082.654
2032246.150	1675418.471
2032067.577	1675671.948
2031907.333	1675933.715
2031848.142	1676273.556
2031606.037	1676511.196
2031316.485	1676535.278
2031206.983	1676865.576
2031430.808	1677168.678
2031564.434	1677496.870
2031621.072	1677837.690
2031632.332	1678208.502
2031625.002	1678530.868
2031499.122	1678924.821
2031603.037	1679251.573
2031629.589	1679588.203
2031629.112	1679963.235
2031376.598	1680196.863
2031168.654	1679939.900
2031072.660	1679580.071
2030925.215	1679277.712
2030760.826	1678958.834
2030643.379	1678660.775
2030473.782	1678358.656
2030295.481	1678084.361
2030128.926	1677805.948
2029955.515	1677493.605
2029788.274	1677228.672
2029559.963	1676966.331
2029354.411	1676671.505
2029032.084	1676424.023
2028803.691	1676142.922
2028624.739	1675863.325
2028464.502	1675557.375
2028323.294	1675227.471
2028119.416	1674945.797
2027935.978	1674650.821
2027711.794	1674420.051
2027467.881	1674170.330
2027195.907	1673988.617
2026944.357	1673737.217
2026749.922	1673432.954
2026574.519	1673104.741
2026382.671	1672859.079
2026184.410	1672600.747
2025960.869	1672375.223
2025759.749	1672133.455
2025579.154	1671840.742
2025399.158	1671572.065
2025141.296	1671404.526
2024869.875	1671265.567
2024640.511	1671062.109
2024402.105	1670808.808
2024198.358	1670556.177
2024016.764	1670228.157
2023735.248	1670096.100
2023589.963	1669782.043
2023478.986	1669466.025
2023338.229	1669148.687
2023046.995	1668980.266
2022791.501	1669156.654
2022547.809	1669328.684
2022290.115	1669153.268
2022250.464	1668817.009
2022332.528	1668467.393
2022347.947	1668099.757
2022307.253	1667736.829
2022017.912	1667675.677
2021737.397	1667532.731
2021981.390	1667325.594
2022267.581	1667325.295
2022518.181	1667130.793
2022608.446	1666769.245
2022819.050	1666534.331
2022778.785	1666192.776
2022708.641	1665849.910
2022861.366	1665550.027
2022794.792	1665233.487
2022872.640	1664927.388
2022977.838	1664623.043
2023270.499	1664783.246
2023317.257	1664465.159
2023216.962	1664136.979
2022999.399	1663910.362
2022762.831	1663670.168
2022564.294	1663419.595
2022614.662	1663074.112
2022649.480	1662684.996
2022398.348	1662465.588
2022188.068	1662722.034
2021880.880	1662805.742
2021600.132	1662958.668
2021325.600	1662822.962
2021250.270	1662478.073
2020965.209	1662486.252
2020745.528	1662727.836
2020588.295	1663012.228
2020347.493	1663243.066
2020173.221	1663510.934
2019995.102	1663787.226
2019701.671	1663974.057
2019412.424	1664044.629
2019102.332	1664050.822
2018822.239	1664152.569
2018582.850	1663891.133
2018333.769	1663668.835
2018174.733	1663939.912
2017867.527	1663948.383
2017541.805	1663948.561
2017271.178	1664140.385
2017116.061	1664440.642
2016882.388	1664632.843
2016614.081	1664805.586
2016416.300	1665044.210
2015887.828	1665487.985
2015643.473	1665692.513
2015462.237	1665963.898
2015179.486	1665877.638
2015122.957	1665543.683
2014899.867	1665312.451
2014597.752	1665341.740
2014314.341	1665250.309
2014009.279	1665145.519
2013869.323	1664833.340
2013897.649	1664488.123
2013603.732	1664373.824
2013449.237	1664679.316
2013242.991	1664892.208
2012903.140	1664859.305
2012607.139	1664729.064
2012435.932	1664461.399
2012142.445	1664424.963
2011822.988	1664601.762
2011526.874	1664713.626
2011199.446	1664662.863
2010901.966	1664726.543
2010762.319	1664435.852
2010726.882	1664074.882
2010512.571	1663834.397
2010301.289	1663598.873
2010035.051	1663413.652
2009854.184	1663147.338
2009686.179	1662846.948
2009538.592	1662514.283
2009395.858	1662199.739
2009367.721	1661875.430
2009520.158	1661572.914
2009530.834	1661205.767
2009305.722	1660939.871
2009134.253	1660650.636
2009049.357	1660325.825
2008903.515	1660025.187
2008680.047	1659772.464
2008542.891	1659462.528
2008413.295	1659154.394
2008288.570	1658807.868
2008139.527	1658483.399
2008016.895	1658152.789
2008030.637	1657734.177
2007959.907	1657385.931
2007728.921	1657169.128
2007543.010	1656919.501
2007499.203	1656513.889
2007439.242	1656172.266
2007258.799	1655889.521
2006994.543	1655626.132
2006813.361	1655281.716
2006654.981	1654961.116
2006478.650	1654653.697
2006266.742	1654394.047
2006055.527	1654139.663
2005821.154	1653915.339
2005608.459	1653650.304
2005503.145	1653338.942
2005329.257	1653049.947
2005285.352	1653071.887
2005304.491	1652899.941
2005186.440	1652584.879
2005157.559	1652236.360
2005189.332	1651879.793
2005305.347	1651563.252
2005490.310	1651302.136
2005715.441	1651008.726
2005886.858	1650719.771
2006077.779	1650484.669
2006114.375	1650146.333
2006120.523	1649801.258
2006007.565	1649469.314
2005782.848	1649243.595
2005559.537	1648971.885
2005303.960	1648718.027
2005123.843	1648456.744
2004944.899	1648184.698
2004873.852	1647871.382
2004896.578	1647502.562
2004910.370	1647159.149
2004902.141	1646724.557
2004749.745	1646392.384
2004530.890	1646136.267
2004223.401	1645900.010
2003989.388	1645659.384
2003727.258	1645430.473
2003538.904	1645124.662
2003357.101	1644868.926
2003188.073	1644579.347
2003037.017	1644238.931
2002862.456	1643925.826
2002639.943	1643697.192
2002446.990	1643394.526
2002220.240	1643134.153
2002019.054	1642862.161
2001846.943	1642586.483
2001634.884	1642213.797
2001399.897	1642002.857
2001173.083	1641723.589
2000906.452	1641479.122
2000683.822	1641193.938
2000517.219	1640866.350
2000656.393	1640576.236
2000919.416	1640420.318
2001150.557	1640620.932
2001456.432	1640677.266
2001738.835	1640612.986
2001962.255	1640362.790
2002133.222	1640052.303
2002291.770	1639778.403
2002426.504	1639472.757
2002608.622	1639209.174
2002914.596	1639117.540
2003204.404	1639127.448
2003521.617	1639176.897
2003803.534	1639257.883
2004200.344	1639256.341
2004505.867	1639328.865
2004806.522	1639420.787
2005145.521	1639410.818
2005446.466	1639411.299
2005737.862	1639340.401
2005869.051	1639045.905
2005891.423	1638712.028
2005828.330	1638365.326
2005714.685	1638046.805
2005984.126	1637865.811
2006261.722	1637783.299
2006589.687	1637801.667
2006863.379	1637932.170
2006991.959	1638289.065
2007137.101	1638584.566
2007393.742	1638884.111
2007651.681	1639100.013
2007919.166	1639220.587
2008163.392	1639053.706
2008377.793	1638828.946
2008630.930	1638598.984
2008731.876	1638300.376
2008918.961	1638055.054
2009070.202	1637782.133
2009045.767	1637449.014
2008870.176	1637128.019
2008829.896	1636805.133
2008860.521	1636459.422
2008932.754	1636110.818
2009027.882	1635786.138
2009233.538	1635570.537
2009380.228	1635263.220
2009427.234	1634909.985
2009427.758	1634560.165
2009304.681	1634264.444
2009263.682	1633917.383
2009350.108	1633583.101
2009498.148	1633248.660
2009604.683	1632898.323
2009298.085	1632817.880
2009076.831	1632543.190
2009091.214	1632204.942
2009014.517	1631830.486
2008934.688	1631488.619
2008664.415	1631365.622
2008445.312	1631591.165
2008172.684	1631767.176
2007848.201	1631718.780
2007574.941	1631609.797
2007562.298	1631272.408
2007371.058	1630964.141
2007112.873	1630783.218
2006833.732	1630685.719
2006737.659	1630332.558
2006621.222	1629992.789
2006501.338	1629683.201
2006394.514	1629342.166
2006293.693	1629027.275
2006227.090	1628691.692
2006076.259	1628316.189
2005893.387	1628014.838
2005674.227	1627756.018
2005586.046	1627407.160
2005439.245	1627098.393
2005123.085	1627056.901
2004765.349	1626942.958
2004493.962	1626755.552
2004199.748	1626748.828
2003947.560	1626911.501
2003719.806	1627146.175
2003651.814	1627507.668
2003677.459	1627832.534
2003517.023	1628147.119
2003232.302	1628324.754
2002975.589	1628173.184
2002755.089	1627941.436
2002454.957	1627946.179
2002199.905	1627770.244
2002023.691	1627481.390
2001883.800	1627187.901
2001602.399	1627241.366
2001334.941	1627362.962
2001027.814	1627295.952
2000729.552	1627128.323
2000414.119	1627092.120
2000142.937	1627241.114
1999909.944	1627473.845
1999708.806	1627742.635
1999553.758	1628024.173
1999392.472	1628295.795
1999101.277	1628275.170
1998789.748	1628249.267
1998594.043	1628485.031
1998581.042	1628852.708
1998803.567	1629062.675
1998809.644	1629406.291
1998522.103	1629562.743
1998348.393	1629852.169
1998177.424	1630181.573
1997956.205	1630447.576
1997789.046	1630749.543
1997553.261	1631017.553
1997341.080	1631239.457
1997062.931	1631429.624
1996781.634	1631520.748
1996450.487	1631422.039
1996508.599	1631096.888
1996507.460	1630733.874
1996299.787	1630486.971
1996043.328	1630243.742
1995778.002	1630120.234
1995492.717	1630069.273
1995182.312	1630164.165
1994889.514	1630224.465
1994579.805	1630324.733
1994310.292	1630430.368
1993999.410	1630447.418
1993704.686	1630381.565
1993474.942	1630172.476
1993243.368	1629875.016
1993043.914	1629578.503
1992768.200	1629375.618
1992484.574	1629337.912
1992158.426	1629276.120
1991828.534	1629260.627
1991554.899	1629447.545
1991308.019	1629668.637
1991128.331	1629931.932
1990959.105	1630217.997
1990757.152	1630443.842
1990508.160	1630667.869
1990237.637	1630822.059
1989946.576	1630876.787
1989857.555	1630501.190
1989577.663	1630341.817
1989271.305	1630355.502
1988950.824	1630373.698
1988638.225	1630396.343
1988404.489	1630585.943
1988231.050	1630877.996
1988166.294	1631209.442
1988117.140	1631528.021
1988015.785	1631899.303
1987766.404	1632101.758
1987472.940	1632194.401
1987172.203	1632212.792
1986862.456	1632294.130
1986568.334	1632362.710
1986182.673	1632373.443
1985890.598	1632457.831
1985617.909	1632558.468
1985297.655	1632504.044
1984982.132	1632392.463
1984715.191	1632255.696
1984432.479	1632018.613
1984281.896	1631718.478
1984232.365	1631380.649
1984251.030	1631036.546
1984209.485	1630684.155
1984121.927	1630356.841
1984004.625	1630046.786
1983967.210	1629726.262
1983839.499	1629431.073
1983689.344	1629152.314
1983523.581	1628810.988
1983384.419	1628466.211
1983298.848	1628135.826
1983038.678	1627920.503
1982775.422	1627759.088
1982604.393	1627492.807
1982445.317	1627203.642
1982336.388	1626862.627
1982201.259	1626567.791
1982021.702	1626291.879
1981929.205	1625964.936
1981739.013	1625682.232
1981654.484	1625359.617
1981535.509	1625017.089
1981337.027	1624727.405
1981194.001	1624409.437
1980999.562	1624132.631
1980825.415	1623821.134
1980755.613	1623477.943
1980540.499	1623192.960
1980272.117	1623072.965
1979972.060	1622975.837
1979728.938	1622742.733
1979489.334	1622557.443
1979231.614	1622344.875
1978986.489	1622154.927
1978766.683	1621892.093
1978558.217	1621600.855
1978270.168	1621461.914
1977943.954	1621410.919
1977632.996	1621363.424
1977332.237	1621220.629
1977191.048	1620897.010
1977015.151	1620591.049
1976932.459	1620262.784
1976817.341	1619911.769
1976702.383	1619600.958
1976520.705	1619302.612
1976328.959	1619024.917
1976152.030	1618726.648
1976092.542	1618363.073
1975989.747	1618047.648
1976079.474	1617716.917
1976200.373	1617398.484
1975989.783	1617147.348
1975784.179	1616876.674
1975738.094	1616522.198
1975622.118	1616219.188
1975513.931	1615880.191
1975393.690	1615583.091
1975272.803	1615240.363
1975145.620	1614946.720
1974913.230	1614698.259
1974746.094	1614379.916
1974525.939	1614151.326
1974461.482	1613807.129
1974296.657	1613507.372
1974206.889	1613158.042
1973953.332	1612957.772
1973763.976	1612698.604
1973637.694	1612372.636
1973639.210	1612044.520
1973627.905	1611712.574
1973602.735	1611387.780
1973577.690	1611044.076
1973501.236	1610682.397
1973737.237	1610419.870
1974039.487	1610415.262
1974309.688	1610250.701
1974475.900	1609961.600
1974649.494	1609671.656
1974750.448	1609331.379
1974682.994	1608963.279
1974648.683	1608604.544
1974597.506	1608247.985
1974569.645	1607901.822
1974423.229	1607591.728
1974262.058	1607261.957
1974056.801	1606993.857
1973861.133	1606743.528
1973836.401	1606402.434
1973701.557	1606107.040
1973661.146	1605738.343
1973605.965	1605349.854
1973481.063	1605034.394
1973217.367	1604811.142
1972955.534	1604603.855
1972907.369	1604252.124
1972801.342	1603910.192
1972553.600	1603717.291
1972278.656	1603562.536
1972109.516	1603287.403
1971800.505	1603276.647
1971607.977	1602972.103
1971476.645	1602684.388
1971741.670	1602557.946
1971690.153	1602238.940
1971814.270	1601928.070
1971764.860	1601565.748
1971571.678	1601256.031
1971505.597	1600938.663
1971502.720	1600594.945
1971602.943	1600249.353
1971777.586	1599948.514
1971824.921	1599593.178
1971640.694	1599336.068
1971785.428	1599011.900
1972033.373	1598806.922
1972311.924	1598711.135
1972577.826	1598552.353
1972849.266	1598398.332
1973131.887	1598374.673
1973369.498	1598205.881
1973546.501	1597904.698
1973534.539	1597567.378
1973404.589	1597230.945
1973486.478	1596917.193
1973606.903	1596596.012
1973467.333	1596301.061
1973187.738	1596208.852
1972908.612	1596100.365
1972676.711	1595835.526
1972515.931	1595548.552
1972373.536	1595251.385
1972277.792	1594913.430
1972312.921	1594578.410
1972460.586	1594259.307
1972546.141	1593934.337
1972383.346	1593591.149
1972541.240	1593294.982
1972375.754	1592989.703
1972124.906	1592810.585
1971963.469	1592518.308
1971829.761	1592211.952
1971514.858	1592072.823
1971317.427	1591787.635
1971346.208	1591461.467
1971138.041	1591209.858
1970848.783	1591078.489
1970825.198	1590726.409
1971099.581	1590577.253
1971332.726	1590352.567
1971561.823	1590114.864
1971598.884	1589795.781
1971514.013	1589445.770
1971508.424	1589080.736
1971507.674	1588715.078
1971506.902	1588368.319
1971675.094	1588076.162
1971884.064	1587854.455
1972170.599	1587703.815
1972461.526	1587568.936
1972634.510	1587295.044
1972849.812	1587045.549
1972628.276	1586784.818
1972328.338	1586646.568
1972036.468	1586534.220
1971741.500	1586416.903
1971462.182	1586346.093
1971148.338	1586314.390
1970868.923	1586243.585
1970570.952	1586161.634
1970321.476	1585993.030
1970063.082	1585752.886
1969856.863	1585476.836
1969634.774	1585151.609
1969456.921	1584885.546
1969269.960	1584625.902
1969061.823	1584333.984
1968793.914	1584076.141
1968456.029	1583929.058
1968169.327	1583958.670
1967858.560	1583931.991
1967629.442	1583669.476
1967437.280	1583367.541
1967439.344	1583004.169
1967320.526	1582698.611
1967031.704	1582790.319
1966743.280	1582924.907
1966443.464	1582948.013
1966168.819	1582814.786
1966022.839	1582488.333
1965966.372	1582129.462
1966024.588	1581802.374
1966077.052	1581448.954
1966143.438	1581128.860
1966446.587	1580973.593
1966736.096	1580846.914
1967029.857	1580735.781
1967321.298	1580624.944
1967315.268	1580276.014
1967094.127	1580058.307
1966808.589	1579896.738
1966539.404	1579768.179
1966272.970	1579542.410
1965938.619	1579343.821
1965889.508	1579344.430
1966053.012	1579074.358
1966247.374	1578813.959
1966325.376	1578508.686
1966325.214	1578167.039
1966323.944	1577817.597
1966314.683	1577482.486
1966397.394	1577155.009
1966346.634	1576822.324
1966113.037	1576522.646
1966067.699	1576194.626
1966061.206	1575861.949
1966105.298	1575520.300
1965938.423	1575123.678
1965636.998	1574953.391
1965307.665	1574915.527
1964990.166	1574913.825
1964597.603	1574961.691
1964300.698	1574788.113
1964036.283	1574497.619
1963788.780	1574245.317
1963525.985	1574089.040
1963394.350	1573798.483
1963511.035	1573507.239
1963727.318	1573265.609
1964006.438	1573115.896
1964260.601	1572902.055
1964439.463	1572517.133
1964693.833	1572305.820
1964974.798	1572250.143
1965252.592	1572108.627
1965509.039	1571894.463
1965867.455	1571788.876
1966210.671	1571819.684
1966477.065	1571945.815
1966766.716	1572120.411
1967032.980	1572305.835
1967291.743	1572489.421
1967582.164	1572591.195
1967874.966	1572571.634
1968199.435	1572429.876
1968459.369	1572123.831
1968665.752	1571902.184
1968865.529	1571587.318
1969016.429	1571294.628
1969202.763	1571029.689
1969386.136	1570741.087
1969544.138	1570466.258
1969633.715	1570135.137
1969781.599	1569818.543
1969972.745	1569553.079
1970235.284	1569367.792
1970453.587	1569163.586
1970717.758	1568891.941
1970938.013	1568663.315
1971177.243	1568488.838
1971436.633	1568298.443
1971685.766	1568104.000
1971932.118	1567947.496
1972215.297	1567910.294
1972534.244	1568043.539
1972828.095	1568152.945
1973052.906	1567961.392
1973146.729	1567764.370
1973248.877	1567455.972
1973208.051	1567084.248
1973118.862	1566740.022
1973055.585	1566406.097
1972961.097	1566078.661
1973155.245	1565818.227
1973397.056	1565584.303
1973590.152	1565315.824
1973652.753	1564945.056
1973690.582	1564593.366
1973752.264	1564236.135
1973938.521	1563971.212
1974237.861	1563985.802
1974510.468	1564122.092
1974800.006	1564153.463
1974875.923	1563806.751
1974877.508	1563484.605
1974978.510	1563152.964
1975134.567	1562830.648
1975392.107	1562653.934
1975724.531	1562685.332
1975942.978	1562411.650
1975926.590	1562043.495
1975898.303	1561717.036
1975864.741	1561388.575
1975954.070	1561061.225
1975840.474	1560729.009
1975687.955	1560417.944
1975489.758	1560115.364
1975347.297	1559768.085
1975212.993	1559446.594
1975078.475	1559103.650
1975132.001	1558771.825
1975218.902	1558451.899
1975345.479	1558134.885
1975557.254	1557928.002
1975818.366	1557741.685
1976073.817	1557588.321
1976249.396	1557270.541
1976389.422	1556924.910
1976492.258	1556594.840
1976552.295	1556256.777
1976624.424	1555898.344
1976726.762	1555603.237
1976795.536	1555237.178
1976881.763	1554911.816
1976990.801	1554554.070
1977118.451	1554207.333
1977197.321	1553823.839
1977217.076	1553439.839
1977288.113	1553092.265
1977525.894	1552857.900
1977825.199	1552663.995
1978084.240	1552461.884
1978271.954	1552220.343
1978494.987	1551947.471
1978766.654	1551767.874
1979076.164	1551884.362
1979252.874	1552211.217
1979427.188	1552519.580
1979634.888	1552761.955
1979944.781	1552862.264
1980278.869	1552921.941
1980583.064	1552861.852
1980844.373	1552696.994
1981155.120	1552611.755
1981466.766	1552706.550
1981774.060	1552729.283
1982078.604	1552653.003
1982322.742	1552468.751
1982214.645	1552141.292
1981984.808	1551936.738
1981822.862	1551629.470
1981931.398	1551306.748
1982111.219	1551042.004
1982161.169	1550721.293
1982081.013	1550400.928
1981882.723	1550154.783
1981639.882	1550349.495
1981377.979	1550143.611
1981194.110	1549780.100
1981106.740	1549441.864
1981073.759	1549067.129
1981141.902	1548754.904
1981230.490	1548410.358
1981254.559	1548079.457
1981448.250	1547807.642
1981746.580	1547836.906
1982028.590	1547795.772
1982294.609	1547649.051
1982444.805	1547382.764
1982570.274	1547057.802
1982669.860	1546722.661
1982711.930	1546359.856
1982743.207	1546028.114
1982949.248	1545776.143
1983256.065	1545852.732
1983515.061	1545997.202
1983768.075	1546209.590
1984013.282	1546457.793
1984221.248	1546721.586
1984586.220	1547099.790
1984913.782	1547184.503
1985223.732	1547131.728
1985513.522	1546998.080
1985678.503	1546732.627
1985812.864	1546419.897
1985893.508	1546089.880
1985933.682	1545770.392
1985994.300	1545437.492
1986057.672	1545125.719
1986079.511	1544719.862
1986091.138	1544387.857
1986184.754	1544064.189
1986331.940	1543755.252
1986473.948	1543425.498
1986642.394	1543129.895
1986879.116	1543368.547
1986998.947	1543691.932
1987191.809	1544067.798
1987422.586	1544317.959
1987571.412	1544637.668
1987605.605	1545020.335
1987569.751	1545355.387
1987552.546	1545720.468
1987549.562	1546043.284
1987601.442	1546372.600
1987764.866	1546652.791
1987807.989	1546682.197
1987955.416	1546664.238
1988152.337	1546418.054
1988335.662	1546123.428
1988474.002	1545842.379
1988598.068	1545525.703
1988795.065	1545280.312
1988994.712	1545056.058
1988986.021	1544718.525
1988949.722	1544357.620
1989023.829	1544014.990
1989194.227	1543754.138
1989460.919	1543612.673
1989818.359	1543508.157
1990038.916	1543313.497
1990083.319	1542969.244
1989982.831	1542643.344
1989805.675	1542332.599
1989661.212	1542047.360
1989609.375	1541699.212
1989601.582	1541369.596
1989622.175	1541031.015
1989729.592	1540737.844
1989884.859	1540473.570
1990156.918	1540355.667
1990462.098	1540303.387
1990772.344	1540234.323
1991035.874	1540106.773
1991251.039	1539888.604
1991411.615	1539588.574
1991620.302	1539320.206
1991793.444	1539061.621
1991909.877	1538761.983
1991919.005	1538411.328
1991879.187	1538080.506
1991814.524	1537747.330
1991784.705	1537417.882
1991734.531	1537082.922
1991721.340	1536710.997
1991725.040	1536355.664
1991849.352	1536022.742
1992142.288	1535990.823
1992475.413	1535908.201
1992754.201	1535746.368
1992891.245	1535435.940
1992916.993	1535099.321
1992908.008	1534721.573
1992893.746	1534360.517
1992903.535	1534034.039
1992840.215	1533692.603
1992907.328	1533353.475
1993095.720	1533060.717
1993302.033	1532792.474
1993557.312	1532620.256
1993853.814	1532558.277
1994190.501	1532542.422
1994509.112	1532711.511
1994777.335	1532927.380
1995082.949	1533071.293
1995383.868	1533121.664
1995665.028	1532997.182
1995681.987	1532669.746
1995747.229	1532277.101
1995862.099	1531966.725
1996047.007	1531704.044
1996254.479	1531484.077
1996531.529	1531309.061
1996810.319	1531166.051
1997158.464	1530989.984
1997458.709	1530900.685
1997760.828	1530921.413
1998083.630	1530950.165
1998370.225	1530964.743
1998654.510	1530960.925
1998877.482	1530765.863
1999028.577	1530450.920
1999051.844	1530114.569
1998949.795	1529796.903
1998967.903	1529458.656
1999121.837	1529146.016
1999303.261	1528856.747
1999450.336	1528491.260
1999468.838	1528136.713
1999492.152	1527762.836
1999712.789	1527511.624
1999898.938	1527259.333
1999971.976	1526889.892
1999998.092	1526499.398
2000009.252	1526164.610
2000050.298	1525834.069
2000056.630	1525499.911
2000046.085	1525167.971
2000080.930	1524846.298
2000307.678	1524661.435
2000602.750	1524723.334
2000893.564	1524713.231
2001006.445	1524368.198
2001019.284	1524027.798
2001037.368	1523670.582
2001045.828	1523333.442
2001136.903	1523009.963
2001457.884	1523063.176
2001754.613	1523157.197
2002041.040	1523093.785
2002346.030	1523060.403
2002662.675	1523060.415
2002999.698	1523028.177
2003315.969	1523006.727
2003594.200	1523205.270
2003897.265	1523137.059
2004022.357	1522849.618
2004061.080	1522519.342
2004094.283	1522184.416
2004139.853	1521831.732
2004259.700	1521464.347
2004223.198	1521140.939
2004013.825	1520847.678
2003801.230	1520605.899
2003602.507	1520356.914
2003478.314	1520039.330
2003461.586	1519659.674
2003421.291	1519326.004
2003223.663	1519028.605
2002970.424	1518775.809
2002785.553	1518482.097
2002589.644	1518178.972
2002377.360	1517939.930
2002188.094	1517630.546
1998558.842	1511999.751
1994976.511	1502763.922
1994710.652	1502929.634
1994432.163	1503034.936
1994148.984	1503065.697
1993949.590	1503290.102
1993714.294	1503502.973
1993387.062	1503687.117
1993055.534	1503761.601
1992741.438	1503761.327
1992449.719	1503916.829
1992173.010	1503997.774
1991902.737	1504166.698
1991756.248	1504440.812
1991559.738	1504707.808
1991367.724	1504990.456
1991136.935	1505199.995
1990861.614	1505310.417
1990544.328	1505342.770
1990231.592	1505353.016
1989994.997	1505517.599
1989728.796	1505680.563
1989490.666	1505909.851
1989366.189	1506221.597
1989105.390	1506408.031
1988850.140	1506636.856
1988651.328	1506866.584
1988712.201	1507208.395
1988562.632	1507477.601
1988263.898	1507539.727
1987950.988	1507625.321
1987644.005	1507680.568
1987354.254	1507564.100
1987070.764	1507592.186
1986965.249	1507917.546
1986883.042	1508253.410
1986715.866	1508519.398
1986413.856	1508633.097
1986095.816	1508563.311
1985778.222	1508574.213
1985521.075	1508711.828
1985360.059	1508968.928
1985204.059	1509322.245
1985072.305	1509615.946
1984928.083	1509927.517
1984722.638	1510182.226
1984438.162	1510336.709
1984151.367	1510472.674
1983877.897	1510598.947
1983599.367	1510742.000
1983296.015	1510845.053
1983023.674	1510672.716
1982790.684	1510385.048
1982569.569	1510133.568
1982276.486	1510162.695
1982034.269	1510360.345
1981799.855	1510599.857
1981615.367	1510902.965
1981390.681	1511122.502
1981116.796	1511014.839
1980847.676	1510847.421
1980530.582	1510785.578
1980237.004	1510734.218
1979906.551	1510778.919
1979608.554	1510808.751
1979337.069	1510891.678
1979220.806	1511191.587
1978970.363	1511344.446
1978663.310	1511418.438
1978341.217	1511451.382
1978046.405	1511467.328
1977729.230	1511461.993
1977456.506	1511305.741
1977158.960	1511319.456
1976842.823	1511322.031
1976498.697	1511336.184
1976209.798	1511456.371
1975948.422	1511581.037
1975652.375	1511702.027
1975276.508	1511833.152
1974991.158	1512038.853
1974685.705	1512163.730
1974385.624	1512234.157
1974068.030	1512379.526
1973784.929	1512506.856
1973490.826	1512643.787
1973179.151	1512661.945
1972870.937	1512631.274
1972512.804	1512593.407
1972227.853	1512551.640
1971977.583	1512379.180
1971858.169	1512077.098
1971771.690	1511765.365
1971475.526	1511770.729
1971222.490	1512018.080
1971151.568	1512384.701
1970989.356	1512690.367
1970733.638	1512916.435
1970519.459	1513180.345
1970344.246	1513460.694
1970213.301	1513818.840
1970026.382	1514084.574
1969877.663	1514380.522
1969584.989	1514490.309
1969253.203	1514543.236
1968949.820	1514396.308
1968672.814	1514224.460
1968378.144	1514165.187
1968092.044	1514198.852
1967877.819	1514401.379
1967629.118	1514546.560
1967409.691	1514784.685
1967357.760	1515122.279
1967174.622	1515772.556
1967059.934	1516099.339
1966887.347	1516395.990
1966703.062	1516659.104
1966382.626	1516819.026
1966101.036	1516823.206
1965781.173	1516797.402
1965449.297	1516754.451
1965123.835	1516723.981
1964862.356	1516561.515
1964574.424	1516251.986
1964390.249	1515985.472
1964146.789	1515715.867
1963864.898	1515585.578
1963565.804	1515473.746
1963271.554	1515342.472
1962980.017	1515251.149
1962666.095	1515195.073
1962373.203	1515093.167
1962091.697	1514965.599
1961782.908	1514855.103
1961377.369	1514697.853
1961083.741	1514665.997
1960752.174	1514625.596
1960415.042	1514636.960
1960093.867	1514638.314
1959782.485	1514697.397
1959536.274	1514519.555
1959435.541	1514196.542
1959369.669	1513858.167
1959305.889	1513498.024
1959319.229	1513165.437
1959369.497	1512833.580
1959370.874	1512446.219
1959093.134	1512310.051
1958810.408	1512419.286
1958549.718	1512603.720
1958238.125	1512679.044
1957939.240	1512682.740
1957651.103	1512712.037
1957361.868	1512789.836
1957069.552	1512768.486
1956754.660	1512666.854
1956449.088	1512523.478
1956175.506	1512400.276
1955959.305	1512151.333
1956218.623	1511975.183
1956365.045	1511703.508
1956316.093	1511362.933
1956038.143	1511167.620
1955880.817	1510881.418
1955737.707	1510590.696
1955471.385	1510466.548
1955256.915	1510230.803
1955453.250	1509984.834
1955737.789	1509775.875
1955903.175	1509442.513
1955663.162	1509199.311
1955376.495	1509126.149
1955127.123	1508943.262
1954940.968	1508642.059
1954744.366	1508355.515
1954650.961	1508031.505
1954677.110	1507683.814
1954687.120	1507324.875
1954645.708	1506948.367
1954330.541	1506806.297
1954029.337	1506772.722
1953756.656	1506902.205
1953481.817	1507015.719
1953204.565	1506901.115
1952896.879	1506836.104
1952568.059	1506873.234
1952278.680	1506760.172
1951991.805	1506514.988
1951848.686	1506224.217
1951755.445	1505908.108
1951664.870	1505568.285
1951588.982	1505229.259
1951295.597	1505128.379
1951000.016	1505129.427
1950757.117	1504942.015
1950458.312	1504876.633
1950125.845	1504935.799
1949561.683	1505017.809
1949279.681	1505009.370
1948982.555	1504898.178
1948755.414	1505118.594
1948477.775	1505345.250
1948190.747	1505315.937
1947864.968	1505269.857
1947580.134	1505079.479
1947363.300	1504846.025
1947114.487	1504670.065
1946834.638	1504460.340
1946549.783	1504310.139
1946308.255	1504034.151
1945977.509	1503967.286
1945712.676	1504138.740
1945619.289	1504492.932
1945611.488	1504847.490
1945602.667	1505194.114
1945429.331	1505453.618
